UserID,Channel2,RecordDate2,Duration2
2287109,Africa Magic,2016/02/28 23:48,00:00:04
789064,Trace TV,2016/02/14 14:24,00:02:18
789064,Supersport Live Events,2016/02/01 06:27,00:03:00
809369,Supersport Live Events,2016/02/18 10:27,00:29:40
809369,Supersport Live Events,2016/02/18 07:55,00:19:14
809369,SawSee,2016/02/21 18:44,00:03:14
809369,Trace TV,2016/02/19 05:53,02:05:33
809369,Trace TV,2016/03/12 22:43,00:29:39
809369,Supersport Live Events,2016/02/02 09:41,00:01:22
809369,Boomerang,2016/01/02 12:19,00:03:28
809369,ICC Cricket World Cup 2011,2016/03/12 10:51,00:32:00
809369,Trace TV,2016/03/28 09:23,00:08:27
809369,ICC Cricket World Cup 2011,2016/02/23 13:35,00:14:12
809369,ICC Cricket World Cup 2011,2016/03/29 08:43,00:16:26
772209,Channel O,2016/01/05 19:45,00:01:45
772209,Africa Magic,2016/01/02 08:23,00:00:14
772209,Cartoon Network,2016/01/17 09:18,00:00:42
772209,Channel O,2016/01/27 05:49,00:02:27
772209,Channel O,2016/01/02 13:37,00:04:03
772209,Boomerang,2016/01/11 20:13,00:00:45
772209,Africa Magic,2016/01/17 09:16,00:00:21
772209,Channel O,2016/01/20 09:59,00:01:36
772209,CNN,2016/01/01 17:16,00:00:34
772209,Channel O,2016/01/11 08:41,00:00:42
772209,Channel O,2016/01/01 05:27,00:00:27
772209,Channel O,2016/01/01 13:11,00:10:27
820872,CNN,2016/03/08 10:10,00:05:53
820872,Cartoon Network,2016/03/05 21:02,00:00:39
820872,Cartoon Network,2016/03/06 19:39,00:00:53
905064,ICC Cricket World Cup 2011,2016/03/29 10:50,00:00:14
792937,Channel O,2016/02/15 17:11,00:01:03
792937,Trace TV,2016/02/16 11:20,00:12:39
792937,ICC Cricket World Cup 2011,2016/02/28 05:30,00:01:10
789068,Trace TV,2016/01/13 19:20,00:00:24
789068,Supersport Live Events,2016/01/12 17:03,00:03:56
819539,SuperSport Blitz,2016/03/02 15:23,00:00:00
819539,Supersport Live Events,2016/03/06 14:27,00:00:12
819539,Africa Magic,2016/02/28 20:09,00:00:00
819539,Break in transmission,2016/03/01 19:44,00:00:00
809374,Channel O,2016/02/19 19:23,00:00:00
809374,Trace TV,2016/02/21 18:07,00:03:36
809374,Supersport Live Events,2016/02/19 17:21,00:03:40
809374,SawSee,2016/03/03 11:09,00:00:21
787730,Cartoon Network,2016/03/21 19:45,00:04:27
797667,E! Entertainment,2016/02/17 19:58,00:00:30
926603,ICC Cricket World Cup 2011,2016/03/30 10:07,00:25:38
940093,ICC Cricket World Cup 2011,2016/03/29 10:58,00:41:22
940093,CNN,2016/03/29 17:54,00:00:29
630358,Channel O,2016/01/11 14:08,01:51:12
630358,Africa Magic,2016/01/12 10:35,00:21:31
803936,Africa Magic,2016/02/19 18:57,00:00:57
803936,E! Entertainment,2016/02/16 00:08,00:00:34
803936,Africa Magic,2016/02/17 20:29,00:01:24
803936,Channel O,2016/03/07 11:17,00:03:24
2360203,Break in transmission,2016/02/10 11:45,00:00:19
820878,Trace TV,2016/03/25 12:07,00:04:00
820878,Trace TV,2016/03/26 17:18,00:00:51
820878,CNN,2016/03/27 12:02,00:00:48
820879,SawSee,2016/03/28 15:38,00:04:58
820879,Africa Magic,2016/03/27 09:36,00:01:31
789072,CNN,2016/02/14 18:12,00:00:13
789072,SuperSport Blitz,2016/02/02 18:11,00:03:28
789072,SuperSport Blitz,2016/02/10 14:35,00:07:22
789072,SuperSport Blitz,2016/02/03 09:33,00:00:20
2287122,Supersport Live Events,2016/03/05 15:22,00:31:48
789076,Cartoon Network,2016/02/12 17:49,00:02:43
772221,MK,2016/02/03 06:40,00:02:23
789078,Cartoon Network,2016/02/22 20:56,00:00:26
789078,Trace TV,2016/02/23 17:31,00:01:09
930477,E! Entertainment,2016/03/30 07:08,01:47:02
930477,CNN,2016/03/30 07:42,00:32:45
930477,CNN,2016/03/28 08:36,01:09:30
793905,Africa Magic,2016/03/14 19:23,00:01:10
793905,Africa Magic,2016/03/04 16:33,00:01:30
809380,ICC Cricket World Cup 2011,2016/03/15 13:55,00:45:44
808186,Channel O,2016/02/26 07:13,00:00:24
808186,Trace TV,2016/03/24 17:51,00:01:03
808186,Channel O,2016/02/25 17:48,00:00:12
809382,Africa Magic,2016/02/20 20:15,00:14:31
809382,CNN,2016/02/28 17:27,00:04:38
786446,Africa Magic,2016/02/01 17:38,00:02:47
789082,Supersport Live Events,2016/02/05 12:29,00:18:00
789082,Supersport Live Events,2016/02/16 21:35,03:36:14
789082,ICC Cricket World Cup 2011,2016/03/05 09:53,01:49:16
789082,Supersport Live Events,2016/02/28 05:57,00:04:32
789082,Supersport Live Events,2016/02/23 19:47,00:00:36
483,CNN,2016/02/26 14:13,00:00:00
820897,SuperSport Blitz,2016/02/28 20:35,00:07:10
806707,SuperSport Blitz,2016/01/28 07:43,00:06:16
786452,Supersport Live Events,2016/03/11 16:50,00:01:22
786452,Boomerang,2016/02/28 23:09,00:20:51
940108,Trace TV,2016/03/30 16:31,00:00:27
940108,ICC Cricket World Cup 2011,2016/03/26 15:39,00:03:14
940108,Cartoon Network,2016/03/29 06:47,00:00:00
866623,CNN,2016/03/10 22:15,00:11:32
772227,Africa Magic,2016/02/01 04:23,00:00:00
772227,Trace TV,2016/03/21 08:49,00:00:45
764800,DStv Events 1,2016/01/21 19:30,00:12:10
866624,Supersport Live Events,2016/03/11 10:23,00:01:56
866624,Trace TV,2016/03/10 20:46,00:03:00
809387,Africa Magic,2016/02/20 13:48,00:00:35
925034,ICC Cricket World Cup 2011,2016/03/30 08:41,00:00:06
866626,Channel O,2016/03/17 18:31,00:00:45
772230,Africa Magic,2016/01/04 04:27,00:07:24
772230,Cartoon Network,2016/01/03 09:09,00:00:00
772230,SawSee,2016/01/03 22:28,00:00:06
772230,Supersport Live Events,2016/01/09 18:36,00:34:06
772230,Boomerang,2016/01/04 22:01,00:00:06
772230,Cartoon Network,2016/01/03 08:59,00:00:15
809392,ICC Cricket World Cup 2011,2016/03/08 09:23,00:04:16
892936,Africa Magic,2016/02/02 04:44,00:00:44
892936,Africa Magic,2016/03/11 13:28,00:10:49
892936,Africa Magic,2016/03/08 17:56,00:12:50
892936,Trace TV,2016/01/25 15:02,00:04:36
892936,Africa Magic,2016/03/18 05:51,00:02:42
892936,Africa Magic,2016/01/27 08:47,00:01:11
892936,Africa Magic,2016/01/21 18:06,00:00:07
892936,Africa Magic,2016/01/16 14:12,00:01:14
892936,Africa Magic,2016/01/27 05:21,00:00:14
892936,Africa Magic,2016/01/15 14:19,00:03:24
892936,Channel O,2016/01/12 19:06,00:07:51
892936,Supersport Live Events,2016/01/22 15:57,00:11:50
892936,Channel O,2016/01/19 08:30,00:01:42
892936,Africa Magic,2016/01/18 13:56,00:05:58
892936,ICC Cricket World Cup 2011,2016/03/12 08:46,00:15:22
1106931,Channel O,2016/03/05 19:21,00:07:33
1106931,Supersport Live Events,2016/03/06 13:08,00:00:46
2406529,Channel O,2016/02/26 18:31,00:00:33
2406529,Trace TV,2016/02/11 19:17,00:21:06
2406529,Trace TV,2016/03/11 15:32,00:24:03
2406529,Africa Magic,2016/02/10 16:06,00:01:24
2406529,Boomerang,2016/01/13 07:25,00:00:48
2406529,Trace TV,2016/01/28 14:23,00:00:45
2406529,Channel O,2016/01/06 13:10,00:01:36
2406529,Trace TV,2016/01/23 11:25,00:05:03
2406529,Trace TV,2016/01/13 14:49,00:22:27
2406529,Channel O,2016/01/13 09:20,00:06:48
2406529,Boomerang,2016/01/02 11:32,00:02:43
2406529,Channel O,2016/01/28 08:41,00:01:27
2406529,Trace TV,2016/01/26 15:01,00:00:45
2406529,Boomerang,2016/01/11 13:16,00:02:13
2406529,Boomerang,2016/01/03 06:40,00:01:58
2406529,Trace TV,2016/02/12 19:35,00:03:33
2406529,CNN,2016/03/07 05:22,00:05:08
2406529,Trace TV,2016/03/01 06:33,00:02:18
772232,SuperSport Blitz,2016/01/22 18:18,00:19:26
772232,Trace TV,2016/01/05 10:10,00:40:12
791644,SuperSport Blitz,2016/02/16 11:44,00:00:14
809395,Cartoon Network,2016/02/21 19:45,00:00:19
905127,Supersport Live Events,2016/03/24 11:07,00:26:52
905127,Trace TV,2016/03/23 13:24,00:00:00
793912,Supersport Live Events,2016/02/14 20:45,00:42:12
779770,Channel O,2016/01/16 10:58,00:02:57
779770,Supersport Live Events,2016/01/16 11:57,00:00:06
809398,Supersport Live Events,2016/01/05 20:27,00:26:06
789090,Supersport Live Events,2016/02/01 17:09,00:01:40
789090,SuperSport Blitz,2016/02/09 11:10,00:03:00
789091,Africa Magic,2016/02/01 17:14,00:00:57
789091,SuperSport Blitz,2016/03/07 05:57,00:00:04
789091,SuperSport Blitz,2016/03/16 14:20,00:00:48
869356,ICC Cricket World Cup 2011,2016/03/15 07:46,00:01:18
859416,Cartoon Network,2016/03/10 15:55,00:02:54
772243,CNN,2016/02/04 19:17,00:03:52
772243,Supersport Live Events,2016/01/29 16:52,00:01:12
772243,Cartoon Network,2016/02/03 18:19,00:01:05
803958,Supersport Live Events,2016/03/24 13:07,00:03:52
803958,Supersport Live Events,2016/03/11 09:59,02:08:30
803958,kykNET,2016/01/06 21:07,00:05:54
803958,SuperSport Blitz,2016/01/06 21:26,00:00:00
803958,Supersport Live Events,2016/03/19 15:57,00:02:50
803958,SuperSport Blitz,2016/03/05 10:59,00:01:34
809401,Channel O,2016/03/06 13:02,00:00:30
785456,E! Entertainment,2016/02/11 10:36,00:01:48
2360230,Channel O,2016/01/19 20:53,00:05:54
469134,SuperSport Blitz,2016/03/29 09:40,00:00:00
2090895,Trace TV,2016/01/22 03:08,00:00:24
820910,Trace TV,2016/02/11 20:51,02:24:03
820910,Channel O,2016/03/11 07:14,00:00:57
820910,Channel O,2016/01/08 17:36,00:13:48
820910,Trace TV,2016/01/06 16:11,00:03:45
820910,Trace TV,2016/03/12 08:03,00:09:15
620473,Supersport Live Events,2016/01/12 20:40,00:04:38
279464,SuperSport Blitz,2016/03/29 20:38,00:01:04
866643,Trace TV,2016/03/08 21:00,00:01:57
866643,Africa Magic,2016/03/19 20:33,00:21:19
866643,Cartoon Network,2016/03/20 04:03,00:02:26
866643,Channel O,2016/03/17 08:27,00:02:30
892947,Trace TV,2016/03/19 17:00,00:01:48
789095,Channel O,2016/02/14 06:56,00:06:06
789095,Boomerang,2016/03/01 11:57,00:15:07
886109,ICC Cricket World Cup 2011,2016/03/20 10:10,00:02:36
859872,Supersport Live Events,2016/03/24 15:49,00:11:32
859872,ICC Cricket World Cup 2011,2016/03/23 08:26,00:00:36
859872,ICC Cricket World Cup 2011,2016/03/23 08:44,00:02:40
859872,ICC Cricket World Cup 2011,2016/03/05 11:34,00:22:56
905163,Cartoon Network,2016/03/22 16:28,00:00:00
2203811,Supersport Live Events,2016/01/11 01:33,00:00:18
2203811,Boomerang,2016/01/08 05:47,00:00:50
809407,Africa Magic,2016/02/09 04:49,00:26:04
2165751,Channel O,2016/03/29 13:22,00:04:09
636464,Africa Magic,2016/01/28 08:26,00:01:44
919621,ICC Cricket World Cup 2011,2016/03/30 08:20,00:00:06
919622,ICC Cricket World Cup 2011,2016/03/29 10:48,00:03:02
832217,SuperSport Blitz,2016/03/14 14:39,00:37:30
940130,SuperSport Blitz,2016/03/30 05:19,00:00:22
832218,Supersport Live Events,2016/03/12 07:12,00:01:04
832218,SuperSport Blitz,2016/03/28 11:35,00:09:58
772251,Supersport Live Events,2016/02/02 21:42,00:09:00
772251,Trace TV,2016/03/03 21:25,00:01:30
772251,Boomerang,2016/03/03 19:42,00:01:33
772251,Channel O,2016/01/23 20:39,00:12:30
772251,Channel O,2016/01/23 07:07,00:00:21
772251,Trace TV,2016/01/24 14:54,00:05:48
789099,Break in transmission,2016/02/11 07:47,00:00:17
580854,Cartoon Network,2016/03/27 16:59,01:04:58
869372,Boomerang,2016/02/04 18:34,00:00:09
869372,Channel O,2016/01/31 16:40,00:00:21
1999958,ICC Cricket World Cup 2011,2016/03/19 09:03,00:29:08
1999958,ICC Cricket World Cup 2011,2016/03/19 09:06,00:00:00
778797,Cartoon Network,2016/02/09 15:29,00:01:02
803967,Boomerang,2016/01/06 18:23,00:08:18
803967,Trace TV,2016/01/07 17:36,00:00:00
803967,Supersport Live Events,2016/01/08 14:49,02:21:52
803967,Supersport Live Events,2016/01/31 09:05,00:02:00
803967,Trace TV,2016/01/07 07:37,01:18:24
892954,Supersport Live Events,2016/03/15 20:23,00:01:18
779785,Africa Magic,2016/01/05 10:49,00:00:17
779785,Africa Magic,2016/01/06 18:28,00:00:34
779785,Africa Magic,2016/03/09 17:06,00:06:13
789103,Supersport Live Events,2016/02/26 13:52,00:00:32
789103,Cartoon Network,2016/02/16 15:43,01:01:18
789103,Africa Magic,2016/01/30 23:02,00:19:38
789103,Africa Magic,2016/02/17 19:16,00:12:01
789103,Africa Magic,2016/01/22 13:29,00:03:07
789103,Boomerang,2016/02/03 17:32,00:09:23
789103,Cartoon Network,2016/02/28 14:56,00:00:01
789105,Channel O,2016/02/09 19:34,00:09:09
819562,Cartoon Network,2016/02/28 17:33,00:00:39
819562,kykNET,2016/02/28 17:46,00:02:15
820924,Supersport Live Events,2016/03/24 12:15,00:02:32
820924,Supersport Live Events,2016/03/24 11:25,00:40:24
2420956,SawSee,2016/03/30 06:53,00:01:51
882584,Supersport Live Events,2016/03/19 09:27,00:00:18
591868,SuperSport Blitz,2016/01/16 22:32,00:00:04
789107,Supersport Live Events,2016/02/05 16:44,00:03:22
789109,Channel O,2016/02/11 12:14,00:44:36
820927,ICC Cricket World Cup 2011,2016/03/04 06:06,00:09:38
820927,Supersport Live Events,2016/03/04 06:07,00:00:12
851227,ICC Cricket World Cup 2011,2016/03/06 07:11,00:10:02
85476,Africa Magic,2016/01/02 14:48,00:02:06
832225,Africa Magic,2016/03/01 03:31,00:03:03
926675,ICC Cricket World Cup 2011,2016/03/30 08:50,00:14:58
820928,SuperSport Blitz,2016/02/24 19:34,00:06:02
901691,ICC Cricket World Cup 2011,2016/03/25 13:18,00:04:30
793938,Supersport Live Events,2016/03/05 18:16,00:00:48
866660,ICC Cricket World Cup 2011,2016/03/13 13:30,00:01:04
86003,Supersport Live Events,2016/01/08 14:51,00:00:52
621695,DStv Events 1,2016/01/14 18:17,00:00:20
621695,Boomerang,2016/01/11 18:15,00:00:21
621695,SuperSport Blitz,2016/01/13 09:02,00:00:08
789112,Trace TV,2016/02/18 10:25,00:01:48
789112,Cartoon Network,2016/02/06 12:12,00:12:20
789112,Trace TV,2016/02/06 19:08,00:00:00
809422,Africa Magic,2016/02/21 16:46,00:00:28
809422,Africa Magic,2016/02/21 16:46,00:00:28
820932,CNN,2016/03/02 04:03,00:01:31
820932,ICC Cricket World Cup 2011,2016/03/02 08:59,00:00:00
820932,Supersport Live Events,2016/03/04 18:47,01:39:58
722988,SuperSport Blitz,2016/01/20 20:09,00:00:42
760863,SuperSport Blitz,2016/02/02 15:41,00:00:00
809423,SuperSport Blitz,2016/01/12 20:01,00:11:42
809424,E! Entertainment,2016/02/22 18:59,00:00:40
174189,Supersport Live Events,2016/03/14 05:34,00:00:00
2420980,SuperSport Blitz,2016/02/22 23:15,00:03:16
939792,Cartoon Network,2016/03/17 21:03,00:01:35
869391,ICC Cricket World Cup 2011,2016/03/09 10:31,00:54:24
940149,CNN,2016/03/28 05:46,00:01:38
2369134,SuperSport Blitz,2016/03/19 12:26,00:05:50
2369134,Supersport Live Events,2016/03/06 14:47,00:00:24
855864,SawSee,2016/03/27 09:33,00:00:38
930540,Trace TV,2016/03/31 20:06,00:22:57
930540,Supersport Live Events,2016/03/30 10:01,00:02:50
789122,Supersport Live Events,2016/02/15 20:32,00:00:00
789122,Channel O,2016/02/11 18:25,00:11:45
789122,Africa Magic,2016/02/21 19:47,00:00:05
789122,Channel O,2016/02/02 06:13,00:13:48
789122,CNN,2016/03/11 10:20,00:11:19
789122,Supersport Live Events,2016/01/22 13:25,00:00:00
789122,Supersport Live Events,2016/01/26 21:05,00:02:24
789122,Cartoon Network,2016/01/19 22:55,00:08:53
789122,Channel O,2016/01/26 18:21,00:00:15
789122,Channel O,2016/01/17 11:50,00:00:42
789122,Supersport Live Events,2016/01/22 13:28,00:00:00
789122,Channel O,2016/01/30 21:44,00:01:18
789122,E! Entertainment,2016/01/26 18:54,00:01:00
789122,Africa Magic,2016/01/19 22:21,00:02:40
789122,Channel O,2016/01/19 18:30,00:24:42
789122,Channel O,2016/03/19 17:09,00:01:12
789122,Supersport Live Events,2016/02/12 15:38,00:00:42
789122,Channel O,2016/03/12 06:55,00:27:42
789122,ICC Cricket World Cup 2011,2016/03/25 12:59,00:08:58
789122,Channel O,2016/02/13 22:36,00:00:00
789122,Africa Magic,2016/03/10 07:37,00:03:11
793947,Boomerang,2016/02/15 09:03,00:00:03
772271,ICC Cricket World Cup 2011,2016/03/04 04:41,00:02:38
772271,Supersport Live Events,2016/02/27 12:38,00:00:22
803990,Supersport Live Events,2016/02/20 12:54,00:02:26
803990,Africa Magic,2016/02/18 14:27,00:03:51
789124,SuperSport Blitz,2016/02/02 18:57,00:00:42
789124,SuperSport Blitz,2016/02/01 23:37,00:02:56
809432,Supersport Live Events,2016/03/06 14:07,00:00:50
930545,kykNET,2016/03/30 10:03,00:01:21
596429,M-Net,2016/01/05 17:54,00:00:07
596429,SuperSport Blitz,2016/01/20 13:17,00:03:46
586305,Trace TV,2016/01/03 14:05,00:00:24
803994,SuperSport Blitz,2016/02/19 17:18,00:01:24
926697,Cartoon Network,2016/03/29 19:03,00:00:04
2360306,Supersport Live Events,2016/01/14 09:30,00:24:06
2360306,Supersport Live Events,2016/01/05 06:35,01:15:44
841890,SuperSport Blitz,2016/03/01 05:22,00:03:14
940154,ICC Cricket World Cup 2011,2016/03/18 13:48,00:10:44
940154,SuperSport Blitz,2016/03/19 08:22,00:00:16
940154,SawSee,2016/03/26 18:48,00:00:34
764853,E! Entertainment,2016/02/02 16:41,00:00:06
772276,Supersport Live Events,2016/02/02 16:51,00:03:18
772277,Africa Magic,2016/03/12 19:02,00:00:06
772278,Supersport Live Events,2016/01/31 14:28,00:01:06
797707,Supersport Live Events,2016/02/17 15:41,00:02:04
892975,ICC Cricket World Cup 2011,2016/03/11 15:35,00:01:06
2360308,ICC Cricket World Cup 2011,2016/03/09 11:09,00:01:06
1107044,Africa Magic,2016/03/20 09:15,00:00:55
1107044,Africa Magic,2016/03/21 06:28,00:00:33
789127,Cartoon Network,2016/01/10 16:14,00:01:10
940163,Cartoon Network,2016/03/14 20:30,00:00:29
940163,Channel O,2016/03/14 20:34,00:00:24
940163,ICC Cricket World Cup 2011,2016/03/19 08:00,00:02:16
940163,Channel O,2016/03/15 09:39,00:04:42
940163,SuperSport Blitz,2016/03/30 18:33,00:01:16
940163,Trace TV,2016/03/15 05:17,00:15:42
940163,Channel O,2016/03/17 15:37,00:06:03
779807,Cartoon Network,2016/02/09 06:18,00:07:26
802628,ICC Cricket World Cup 2011,2016/03/30 15:00,00:06:28
901726,E! Entertainment,2016/03/25 19:51,00:00:24
2426439,Supersport Live Events,2016/02/19 19:15,00:00:42
2426439,ICC Cricket World Cup 2011,2016/02/24 08:38,00:03:44
2426439,ICC Cricket World Cup 2011,2016/02/24 11:45,00:03:50
404205,Supersport Live Events,2016/01/09 15:34,01:04:54
809442,ICC Cricket World Cup 2011,2016/03/03 08:29,00:21:34
940169,SawSee,2016/03/27 22:16,00:02:00
940169,Vuzu,2016/03/15 15:05,00:00:35
892979,Boomerang,2016/03/31 06:08,00:39:10
892979,Boomerang,2016/03/26 05:10,00:22:58
940170,ICC Cricket World Cup 2011,2016/03/30 17:39,00:00:08
819583,Boomerang,2016/02/26 19:44,00:02:08
892659,Cartoon Network,2016/03/21 17:56,00:00:21
905271,Supersport Live Events,2016/03/04 08:20,00:04:24
819588,SawSee,2016/03/15 16:17,00:00:15
819588,Boomerang,2016/03/16 11:22,00:01:54
809448,Cartoon Network,2016/02/19 13:35,00:02:46
809448,Supersport Live Events,2016/03/05 18:49,00:04:44
789131,Supersport Live Events,2016/02/02 04:58,00:00:00
789131,SuperSport Blitz,2016/02/02 04:59,00:00:00
789131,SuperSport Blitz,2016/01/17 06:30,00:14:56
789131,Supersport Live Events,2016/01/14 08:27,00:06:42
789131,Trace TV,2016/01/09 17:57,00:08:09
789131,M-Net,2016/01/15 13:46,00:04:56
793961,Africa Magic,2016/02/21 18:10,00:01:52
809449,Boomerang,2016/02/21 08:27,00:01:37
809449,Cartoon Network,2016/02/24 15:58,00:01:47
809450,Trace TV,2016/02/03 13:04,00:23:18
809451,SuperSport Blitz,2016/03/08 07:46,00:01:54
809451,Channel O,2016/03/06 07:02,00:01:36
866691,Supersport Live Events,2016/03/13 18:42,00:21:16
2369183,Supersport Live Events,2016/01/31 10:06,00:19:30
930568,CNN,2016/03/28 16:58,00:01:05
930568,SuperSport Blitz,2016/03/29 06:15,00:02:14
1431969,Supersport Live Events,2016/03/07 22:12,00:00:00
940176,Supersport Live Events,2016/01/06 09:26,00:10:38
789133,SuperSport Blitz,2016/02/10 20:23,00:00:00
789133,Supersport Live Events,2016/02/01 19:47,00:22:22
789133,Africa Magic,2016/03/07 05:31,00:02:37
905281,ICC Cricket World Cup 2011,2016/03/25 15:56,02:06:26
789134,Boomerang,2016/01/11 16:16,00:00:57
820969,Supersport Live Events,2016/02/26 15:09,00:02:14
820969,Africa Magic,2016/03/08 17:31,00:00:42
820969,Boomerang,2016/03/06 11:11,00:01:10
820969,E! Entertainment,2016/03/07 09:21,01:20:30
820969,ICC Cricket World Cup 2011,2016/03/03 06:53,00:04:24
940177,ICC Cricket World Cup 2011,2016/03/29 14:13,00:00:06
859941,E! Entertainment,2016/01/02 09:04,00:00:46
820970,Supersport Live Events,2016/02/19 15:48,00:01:04
820970,SuperSport Blitz,2016/02/10 05:23,00:17:00
838697,Trace TV,2016/03/04 04:00,00:01:12
1107089,DStv Events 1,2016/01/21 18:03,00:01:30
2369190,Supersport Live Events,2016/03/26 13:56,00:05:26
809455,M-Net,2016/03/11 01:36,00:06:12
809455,M-Net,2016/02/07 07:50,00:06:35
809455,Africa Magic,2016/01/31 22:41,00:02:43
809455,CNN,2016/02/08 09:14,00:21:05
789138,SuperSport Blitz,2016/02/14 10:21,00:02:30
789138,Trace TV,2016/02/02 19:37,00:00:42
789138,Africa Magic,2016/02/06 15:29,00:00:14
787954,SawSee,2016/03/10 22:17,00:05:48
2369191,Cartoon Network,2016/02/17 20:39,00:13:51
2369191,E! Entertainment,2016/01/09 18:29,00:03:02
832272,ICC Cricket World Cup 2011,2016/03/15 10:24,00:01:38
919677,Boomerang,2016/03/27 19:16,00:00:16
940183,Vuzu,2016/01/15 20:13,00:00:11
859951,Channel O,2016/03/12 07:05,00:01:12
841929,Cartoon Network,2016/03/01 07:55,00:00:49
305730,MK,2016/01/06 09:11,00:00:38
305730,Boomerang,2016/01/05 12:24,00:16:16
851273,Africa Magic,2016/03/06 12:08,00:04:18
851273,Channel O,2016/03/10 20:19,01:42:03
869425,ICC Cricket World Cup 2011,2016/03/23 10:59,00:00:00
869425,ICC Cricket World Cup 2011,2016/03/20 13:23,00:08:54
869425,ICC Cricket World Cup 2011,2016/03/25 14:14,00:00:00
869425,ICC Cricket World Cup 2011,2016/03/25 14:59,00:50:36
2090968,Channel O,2016/03/21 18:12,00:02:57
802478,Cartoon Network,2016/03/21 11:36,00:02:25
803732,Cartoon Network,2016/02/13 22:38,00:03:58
789144,Supersport Live Events,2016/03/13 20:49,00:09:52
789144,Supersport Live Events,2016/01/29 22:38,00:00:00
789144,Cartoon Network,2016/01/31 06:53,00:00:03
789144,Supersport Live Events,2016/01/21 17:17,00:03:02
789144,Supersport Live Events,2016/03/04 12:41,00:10:38
789144,Supersport Live Events,2016/01/22 17:30,00:01:22
789144,Supersport Live Events,2016/01/29 04:40,00:00:32
789144,SuperSport Blitz,2016/01/06 15:58,00:00:00
789144,SuperSport Blitz,2016/01/24 17:22,00:01:16
789144,Supersport Live Events,2016/01/18 16:37,00:01:48
789144,Supersport Live Events,2016/03/19 08:45,00:01:24
789144,Supersport Live Events,2016/03/19 15:24,00:20:22
789144,Boomerang,2016/03/19 16:42,00:00:11
789144,Supersport Live Events,2016/03/05 16:35,00:04:12
789144,ICC Cricket World Cup 2011,2016/02/27 17:59,00:00:20
789144,ICC Cricket World Cup 2011,2016/03/12 17:01,00:23:34
820978,Cartoon Network,2016/02/26 06:06,00:01:06
820978,Africa Magic,2016/03/02 13:19,00:00:59
820978,Africa Magic,2016/03/11 14:25,00:01:02
820978,CNN,2016/03/23 05:40,00:35:50
820978,Supersport Live Events,2016/03/20 14:39,00:00:24
820978,SuperSport Blitz,2016/02/28 14:34,00:03:32
820978,Boomerang,2016/03/09 14:51,00:02:25
820978,CNN,2016/03/09 13:56,00:00:20
820978,Boomerang,2016/03/25 17:50,00:15:58
820978,ICC Cricket World Cup 2011,2016/03/25 15:54,00:17:08
808236,Channel O,2016/03/03 10:20,00:05:39
808236,Supersport Live Events,2016/03/06 12:44,00:00:56
808236,Supersport Live Events,2016/03/24 09:22,00:02:16
772309,SuperSport Blitz,2016/01/06 17:26,00:00:42
772309,Supersport Live Events,2016/01/21 15:03,02:07:58
772309,Supersport Live Events,2016/01/21 06:28,00:12:50
772309,Supersport Live Events,2016/01/16 16:17,00:02:52
772309,Supersport Live Events,2016/01/26 05:37,00:17:46
772309,Channel O,2016/02/08 06:14,00:05:12
772311,Channel O,2016/02/07 12:20,00:01:12
772311,Supersport Live Events,2016/02/06 13:15,00:00:00
772311,Channel O,2016/02/03 10:41,00:00:09
772311,Channel O,2016/02/08 20:35,00:01:36
2369209,Cartoon Network,2016/01/01 13:09,00:00:53
2369209,Trace TV,2016/01/02 18:01,00:02:30
2369209,Channel O,2016/01/02 02:06,00:02:42
2369209,Channel O,2016/01/05 19:33,00:09:00
2369209,Africa Magic,2016/03/23 12:57,00:00:11
2369209,Boomerang,2016/03/23 13:23,00:00:59
809463,CNN,2016/02/19 21:27,00:10:08
809463,CNN,2016/02/21 08:42,00:00:42
809463,CNN,2016/02/22 21:08,00:01:43
809464,Channel O,2016/02/19 16:30,00:00:00
809464,Trace TV,2016/01/14 12:19,03:14:54
809464,Africa Magic,2016/01/14 10:58,00:00:53
809465,CNN,2016/02/02 07:38,00:00:18
789148,ICC Cricket World Cup 2011,2016/03/06 05:39,00:02:38
866711,Supersport Live Events,2016/03/13 18:22,00:00:04
866711,ICC Cricket World Cup 2011,2016/03/30 12:34,00:38:42
866711,ICC Cricket World Cup 2011,2016/03/30 12:03,00:39:52
809467,Boomerang,2016/02/25 06:43,00:00:48
2000015,Channel O,2016/01/04 09:51,00:00:18
2000015,Trace TV,2016/03/07 09:33,00:05:51
2000015,Channel O,2016/03/07 20:10,00:20:06
930586,E! Entertainment,2016/03/30 16:57,00:00:38
940195,Cartoon Network,2016/01/23 13:04,00:11:18
940195,Trace TV,2016/03/19 17:49,00:05:03
940195,Cartoon Network,2016/03/20 15:04,00:21:23
120688,ICC Cricket World Cup 2011,2016/03/25 12:10,00:00:00
919691,SawSee,2016/03/26 19:49,00:00:11
789150,E! Entertainment,2016/02/19 00:37,00:04:08
789150,kykNET,2016/02/15 02:26,00:00:36
789150,Channel O,2016/02/13 19:13,00:01:36
809469,SuperSport Blitz,2016/02/04 16:59,00:01:54
2426477,Break in transmission,2016/02/10 20:07,00:00:13
2426477,CNN,2016/01/14 18:33,00:04:03
2426477,CNN,2016/01/10 17:08,01:18:22
925104,ICC Cricket World Cup 2011,2016/03/30 09:55,00:07:24
2287279,Cartoon Network,2016/02/02 20:45,00:25:42
